callsign,latitude,longitude
DAH3061,55.35540,59.43287
ACA42,70.68363,7.95655
IBE6342,41.11609,-45.19048
UAL861,1.38885,-54.18876
GIA883,-5.59892,115.01219
ACA876,52.35297,-7.71996
CND513,45.30613,15.72257
SWR19R,49.29121,-5.62359
FDX5040,28.94581,52.50382
UAL108,57.34145,-8.32506
ETD61N,39.07478,39.60303
SIA211,-32.20779,144.24142
A6EUD,25.25538,55.37479
TGW025,-8.37616,114.78130
SDM6482,66.94817,67.83640
RYR35HR,37.74842,-6.31057
GIA895,-6.18626,106.42764
HAL457,33.98721,155.76530
KZR210,48.65025,78.33928
WJA22,66.32684,-32.57137
SAS946,64.76990,-17.10736
SIA619,1.38791,105.82040
QTR845,25.73964,58.69374
BER7451,51.71795,-3.05199
GIA891,-1.93439,107.52950
ANA209,69.20204,89.69540
@N227FR,39.88052,-104.67897
SBI110,58.35249,40.39261
FIN74,68.62894,97.61771
ANA841,2.56407,107.35616
SJY1184,30.24082,120.41330
TAP036,33.79097,-13.30915
UAL940,53.21658,-10.37941
BAW98,51.70585,-7.81639
DLH421,51.56017,-1.85045
UAL924,55.00031,-15.02372
TAM8108,18.77008,-23.68012
UAL845,10.22050,-56.36683
FDX1825,37.72037,-122.21742
ACA850,62.03077,-20.08311
THY608,40.71877,28.38165
LNI2619,30.77383,114.22411
JAL725,1.41087,112.50713
TSC422,51.06244,-10.33041
QFA129,6.02246,139.46974
MAS53,4.37731,109.71624
MAS122,-10.71079,118.72868
DLH543,40.06615,-53.10944
FIN12,70.89943,-72.66134
UAL932,49.76079,-10.22784
UAE206,48.33472,-5.42262
IBE6118,43.84872,-32.31556
RYR2243,32.63922,-7.84054
SAS984,70.24049,99.73580
JBU333,38.29825,-113.81515
QFA19,1.28577,130.38148
AAL109,22.24492,-155.01654
QFA51,-5.06353,116.35478
CPA163,-14.69635,132.43199
BAW10C,51.44553,-7.44453
QTR1332,25.57100,53.87141
MAS067,2.59598,102.42172
TSC488,50.66816,-11.41598
THY727,41.57687,41.75098
UAL149,0.79209,-54.48911
VIR2R,51.72377,-7.53788
RBA54,-2.52635,121.79737
VPCIA,63.23228,-123.69548
AZA61CM,48.59637,-6.22784
KAL037,58.52170,-167.78430
AUA076,54.80772,79.02385
MAS70,28.16026,133.18822
FDX1334,35.06105,-89.97384
ANA847,13.84085,103.36463
TAM8055,-3.65273,-53.92346
THA683,13.92805,100.93646
AZU8704,11.60282,-70.39311
EVA006,51.56438,175.03262
ARG1300,2.31816,-60.63596
KAC417,17.37092,91.90965
BAW3C,51.97520,-11.62997
FIN90,38.50638,59.60620
KLM696,53.00253,-16.20659
SVA818,6.12053,81.60589
SVA947,-26.15594,28.24878
LAN501,-18.01709,-76.36371
AMX015,-4.08360,-82.50938
AZA65F,49.67468,-12.45539
AMX029,-0.48761,-84.94979
DAL50,61.89890,-51.00915
UAE433,22.70542,62.27444
CPA828,46.00781,152.76685
JAL43,70.15871,102.49120
TSC262,48.75583,-8.76239
JAL723,4.68713,110.15088
JAL31,14.45668,101.66492
KLM644,53.09082,-8.60190
TAM8064,15.80379,-23.47374
N2708E,35.46075,114.65752
SIA637,4.61120,110.00134
CMP759,-18.93228,-48.94604
XAX220,-29.28731,135.31517
FDX1230,35.06108,-89.95619
QTR831,26.77177,55.60915
AFR117,55.11626,82.41039
AAL954,7.86388,-62.58817
JAL407,66.45247,94.49883
RJA264,53.09130,-22.33564
CSN328,38.96385,-123.20190
TGW001,-7.34511,120.88834
UAL926,66.69460,-64.77028
DAL473,41.14466,-16.28358
AFR321,49.68842,-4.46522
DAL836,34.61261,-113.23468
THY44M,41.12201,28.51221
TAP026,24.91294,-17.66368
CSTQJ,31.14771,121.31647
MGAGA,19.52373,73.52990
FDX1282,35.06026,-89.95174
TGW298,34.43178,135.23146
UAE345,23.28745,60.90816
UAL218,44.97342,-113.36832
BAW252M,46.21554,-26.53551
RJA262,51.11087,-8.53020
TAM8001,-21.74488,-46.92917
QTR8951,25.08891,59.49833
ANA223,66.43626,96.63055
EVA165,24.95407,121.06409
SQC7831,1.37600,103.99210
FLLME8,40.99005,28.80241
JAL37,5.42249,110.97283
DAL197,-3.46577,-54.02750
ETD622,4.23471,55.36913
UPS232,48.54533,-67.40531
AAL136,60.35014,-75.98135
JAF3LD,42.94949,17.51246
BAW6B,64.41908,-73.68954
QTR959,19.39956,69.59885
MAS4,29.23008,67.32337
BER7481,51.02113,-20.32648
BAW80G,51.76506,-6.05079
SWR41,61.81091,-70.74470
TAP012,27.69736,-16.19177
BAW48Q,66.38095,-43.29760
DLH721,56.58943,64.00718
BAW118,39.77353,41.75462
UAL930,64.96889,-72.60425
KAC118,48.64313,-8.70276
THY6536,23.83702,90.40516
LNI2630,-1.55554,114.96658
FDX1036,40.56839,-74.24481
ARG1302,4.37321,-72.22440
AZA66Y,49.10726,-8.35293
THY6495,40.78487,28.67310
CMP277,-31.71652,-70.85342
UAE9871,25.42832,70.09096
N3618F,50.74678,143.29054
AFR847,42.43088,-25.55634
FDX1237,35.06168,-89.98367
SDM5646,55.01101,82.67208
KUG003,43.78331,26.75471
JBU1561,13.07929,-59.48628
LNI2621,28.00622,113.29338
THY34,56.96743,-61.28135
ANA848,32.60875,136.25113
LAN532,4.08929,-79.71461
JBU2023,36.31666,-110.54467
AAL213,-2.18833,-54.58865
JAL415,66.09965,97.70318
AAL906,12.79069,-67.60003
XAX507,3.56927,103.99635
AAL991,-3.96126,-53.78082
DLH451,62.98311,-74.14022
ACA860,50.67258,-2.34314
AAL922,-8.36092,-67.75955
TAM8112,4.34496,-77.69196
AVA018,28.97441,-45.08365
BAW38P,48.06482,-57.94231
SIA248,-12.70349,118.70033
AAL951,3.40480,-57.24557
ANA211,68.38402,103.62811
LAN500,3.29814,-79.74980
UAL180,57.08743,128.96053
CMP216,-17.12028,-51.08912
NCA159,47.30996,156.27539
TAX701,13.92381,100.60555
GIA875,5.42780,115.66351
DLH499,43.46497,-58.52067
SBI777,56.03907,44.59599
TP921,-22.81973,-43.24351
CPA198,-10.48993,148.03575
SIA008,52.06829,-174.83246
AAL905,-3.81286,-53.85034
FDX5342,52.66423,65.78098
AAL931,-12.78804,-77.18628
QTR921,-17.73845,141.53983
LAN622,0.07495,-85.87318
QFA107,2.13632,140.80486
TAY052,20.00769,72.32889
SVR7710,56.66574,72.80545
LPE2463,-8.80298,-78.35293
THA930D,44.30260,50.30579
UAE397,24.84465,56.42443
DSM7820,0.74542,-71.68105
QTR8637,25.28160,51.61121
TAM8090,12.61407,-67.48776
UAL967,55.01772,-19.67203
XAX212,-29.29421,130.65863
KAL8207,51.96900,-174.55711
LOT27,62.04282,-18.63085
CMP291,-22.85669,-59.29152
JATOW541,51.12471,-114.00562
KLM898,56.06677,69.74164
ANA215,67.63583,105.56688
AXB532,8.51366,76.68064
LOT4,61.83028,-32.20544
IBE3321,40.50049,-2.37074
DAL147,-3.42684,-79.69646
CLX777,46.78849,-67.54202
FIN52,55.96774,70.55744
VOZ559,-32.28804,117.34085
CMP808,40.64177,-73.78020
JBU834,42.96501,-76.16278
KAL9597,43.15678,82.28130
BER7393,64.13837,-83.20542
AVA010,30.58080,-50.08870
CMP368,-23.54859,-61.68968
DAL164,60.81727,-36.05844
ESC796,45.46521,-73.75978
JBU1503,18.43563,-66.00699
QTR8408,23.68117,92.31781
XLF1449,39.46145,-28.99908
TAP078,11.44016,-24.67877
OMA708,23.60748,58.27725
VKG1184,37.43186,26.28778
DAL406,51.10487,-19.85758
IRM100,51.31174,7.07096
ANZ61,-35.88234,164.17967
UAE353,21.25709,65.69144
QTR20G,48.21629,19.07574
DAL260,62.20656,-38.49833
AAL957,-10.60027,-78.43304
BAW23T,49.89098,-32.17351
UPS270,29.42212,52.14243
AVJ881,59.74260,30.45868
QTR943,20.14439,67.56515
DAL10,61.78523,-37.02834
FDX1806,34.18117,-123.47569
JAL32,34.20542,135.24622
DAL277,32.24389,164.50989
1DZD775,-31.94901,115.95946
ACA56,68.04539,-17.02439
JBU1224,40.15591,-85.54267
FIN100,51.64997,95.22997
VJC863,10.52747,107.13512
SIA252,-9.51174,125.34572
CCC842,43.51359,86.53087
DAL138,55.62528,-24.63586
AIR17,25.26281,55.35833
TAM8084,12.81859,-28.81240
SAS944,63.50219,-35.74809
KQA305,-1.30085,36.94135
IBK514,36.94735,-4.85237
RAM209,39.33285,-18.60784
ONE8510,5.12878,-72.46545
ARG1132,-1.23778,-35.16272
THA643,16.26823,108.16156
LOT16,62.03100,-19.05609
UAE375,23.82832,59.62374
CES280,30.93127,121.90263
THY369,40.81537,28.48811
FDX1802,37.71827,-122.21944
KZR936,29.82020,75.26318
CPA096,33.93480,-118.39343
IRA733,50.04515,9.12615
BAW89P,63.14709,-81.25894
AAL8,34.03141,-123.87096
ETD86F,24.51171,54.44145
N788ZJ,1.40806,103.86373
GRX1210,37.13920,26.14133
DAL128,61.16465,158.75035
TAM8114,8.25976,-26.88723
ELKTRIK3,40.97382,28.81564
SBI773,56.14211,51.92322
FCAEM,44.69782,-0.59392
CES738,-10.03098,130.13661
EXS65M,45.06145,-3.84823
AAL980,0.80372,-82.73648
AAL989,-8.87970,-78.71155
SWR39,63.41583,-81.25855
AFR943,45.10004,-39.65215
ANA8508,30.18442,132.99457
BOV766,15.30773,-72.91410
AAL80,55.16888,-56.85537
BAW38,56.77162,76.35464
BAW168,53.16353,89.77580
FDX1219,35.06662,-89.97961
CV14,25.08192,121.23142
CKS247,30.00659,50.83158
RYR28HP,45.91837,-4.94432
ANA842,25.01335,130.61818
NAX7096,58.31808,-82.57214
DAL84,48.39613,-37.48612
TYA329,47.94326,42.14384
JBU916,42.38162,-83.51443
SIA217,-29.45941,131.21120
LOT46,62.08521,-23.78550
ACA090,12.16848,-62.26333
FIN10,65.77822,-40.91404
VOI901,31.61712,-115.28239
ZH9864,25.36787,114.61518
CQH8792,32.07151,125.66695
UAE247,10.86375,21.08444
TGW165,12.28999,109.20296
ETD927,44.69736,25.71631
AFL1751,61.82616,68.75107
AVA085,-18.78960,-49.11243
ANG5,-26.10729,151.85419
AAL10,40.51401,-84.35071
SIA425,3.32038,100.87363
N342GA,61.11187,-112.53754
KAL648,24.12880,125.63834
LKE9503,53.72319,87.21465
AVA109,-22.92228,-62.09015
TAP208,43.07738,-24.66102
SVA023,47.96690,14.36627
DAL101,1.90346,-72.74187
UPS3,20.73344,81.83047
TAM8057,2.46650,-56.75528
AAL98,50.38111,-37.59484
FDX1839,37.71841,-122.21706
AAL6,33.34401,-118.50628
TAY010,51.64371,-55.26264
ETD290,29.24593,65.02450
ETD641,8.90423,47.00553
FDX1837,37.71591,-122.21960
CSC8863,39.16371,117.34919
UAE9843,20.70658,78.54311
ACA858,49.16663,-25.30944
AAL40,47.94643,-31.03178
GIA871,3.52968,120.52808
UAE159,53.31176,32.28632
NAX7042,54.47113,-42.45456
CAL5398,42.95957,-94.44999
CSH833,15.48029,103.01890
ELY321,43.44061,5.22091
CES587,47.99011,153.73425
FFT1116,41.62477,-84.95747
PAL112,35.45125,143.94469
AAL472,28.90233,-88.75580
UTA534,73.98812,92.93336
AAL964,21.47809,-77.20847
KAL660,34.90682,126.84151
AAL918,22.75185,-79.18823
UAE191,35.18037,19.38711
JAI009,19.08797,73.29216
RZO326,38.42661,-27.04494
SAS902,64.06011,-26.63547
AFL261,58.29107,114.02055
IBE6620,41.80099,-43.58415
GIA626,-1.90459,115.05101
QFA73,-12.12658,-172.78270
GLP3311,43.55447,40.02460
JAL749,28.68399,109.11760
IBE3143,42.25291,-0.63120
AFL291,31.78203,71.17635
ROU1910,52.00825,-30.13394
AMX637,23.79443,-95.54115
AZU8709,9.00887,-54.46365
CES551,41.24908,116.38104
AMX699,24.12812,-98.09879
ETD681,4.92268,46.88158
VIR42X,63.46500,-88.06641
UAE338,13.31744,121.85983
DAL61,10.02703,-60.87420
ANA829,28.75542,109.78926
ELY319,48.91374,3.17758
AVA097,-26.80073,-72.69299
SBI174,56.12947,53.00421
DAL470,43.17078,-25.18045
KTK7043,27.98676,104.47495
HVN318,34.77289,140.56990
SVA7086,46.83156,8.73855
AFL213,49.45979,99.72147
N787LG,8.48795,106.65239
SWP10,32.00825,34.86604
AZU8717,1.55040,-60.71245
SDM6490,70.34132,64.88511
LAN531,9.64064,-79.53197
EZY95JQ,43.54478,-9.99481
EDG48,53.32256,-113.57484
RZO224,37.58184,-25.45321
PIA797,53.71133,41.00780
DLH719,53.20555,89.72079
CSN3010,45.43382,126.02853
UAL2544,55.65892,-27.47854
AVA044,19.16483,-98.39252
THA614,40.07512,116.57613
CPA806,37.74240,144.71945
FDX1288,35.05471,-89.96372
JBU609,18.44330,-69.55405
UAE17,44.49649,26.59850
ASA144,46.67894,-96.30709
ACA129,49.37605,-121.82775
DAL582,56.18257,157.33246
QFA2,17.37390,71.46503
NAX7197,49.10165,-23.52997
TPU919,-29.99351,-51.21991
NAX7016,52.12312,-23.29168
BAW72A,56.21339,-86.11731
ACA888,55.74902,-26.02670
CSN6147,44.62514,124.24131
RAM273,34.18810,-4.07309
UAE751,34.95996,20.89263
ELY053,4.82337,40.38723
SLK435,3.79405,100.28633
VIR251,51.51820,94.47960
UAE202,51.14931,-24.85993
WJA2772,15.82224,-62.86252
N420CH,9.77872,125.04236
UAE787,15.78930,22.06216
VIV3239,19.44455,-99.06969
UAE141,34.67184,22.78940
AAL2471,29.84431,-95.00772
ANA217,62.33913,114.70730
CAL731,5.27701,100.39102
LPE2411,-9.83342,-77.63196
QTR8E,45.29346,24.72359
KZR932,31.54189,71.70383
UAE238,51.08066,-29.27706
KTK7721,35.69246,68.36873
KUG001,45.18206,23.71854
SVA061,48.63666,13.59931
CPA2082,35.49957,-121.09000
BOX514,32.71880,49.54472
AVA020,33.90148,-77.35394
BAW6,62.47136,122.76398
CMP454,-18.96977,-65.07771
AFL275,30.57010,75.24860
ETD653,29.20294,38.82957
UAE35,44.74936,26.55469
AEA428,41.14847,3.80103
ACA092,13.03409,-79.18211
NCA254,26.37017,129.07635
QTR8201,44.83185,25.40910
AFL2500,42.43148,-0.46852
UAE161,45.09105,25.88372
AVA014,23.66056,-53.60794
DAL466,50.22158,-29.09535
ABY311,42.01744,36.30701
MOV126,55.54026,58.42890
SDM6486,69.45767,96.14355
CSN8382,32.05774,117.05306
CFG083,44.25248,-58.69098
THA646,28.31856,128.47729
RWZ708,45.05922,33.97952
AAL1512,35.66595,-105.11205
UAL983,43.67531,160.94345
QTR295,52.34282,37.34591
DLH715,61.97548,120.14227
JBU907,61.17402,-149.98576
CSZ9504,22.63285,113.79891
TAP1480,38.76884,-9.13843
UAL1413,42.49619,-84.12231
GLP3327,46.50703,38.57053
CES717,46.66342,154.88463
ROU1966,52.66151,-35.06144
AFL271,31.28832,72.43001
NKS978,17.74031,-79.25130
AFL1713,65.89949,85.32961
UAE775,12.93260,52.12723
XXXXXX,28.83989,-86.52795
QFA71,-5.54457,105.55064
CBJ5505,30.54214,103.94614
CES534,34.30071,108.58549
AFL205,54.59985,81.09097
VOZ176,-27.50945,153.99780
VGO856,12.26158,99.75774
NAX7048,44.72179,-41.20785
CRK016,7.36252,125.47225
FDX5033,25.26303,55.36095
AAL953,9.97293,-63.31086
VHPFW,-7.03055,125.85137
AMX091,51.54529,170.00192
MSR709,33.82364,35.49451
AZA787,59.73459,121.93352
SIA401,8.09176,101.31980
FDX1813,37.71693,-122.22075
RYR4SC,53.04744,6.36871
LKE9691,8.35305,98.79076
SDM5835,42.30281,36.80975
KAC103,45.96794,21.74402
TUI9GL,29.10406,-13.33022
CPA239,39.83342,96.52819
CRK9061,23.85124,90.39881
QTR615,25.25971,51.60892
UAE348,7.86724,79.19196
A6EUN,25.25133,55.38223
SIA878,21.78099,121.01625
FDX1026,39.90605,-94.78413
CAL5510,23.26234,87.79790
THA474,-10.30736,128.87814
JBU90,40.97745,-79.08749
ACA822,51.46738,-8.34345
KONDOR11,47.45296,8.55872
MOV817,52.75026,90.66663
CMP453,-7.99686,-70.64326
QTR71EE,43.26205,28.38235
QTR812,37.19473,79.94294
N602NKL,33.94093,-118.39507
DLH459,60.31103,-97.17918
DLH405,51.96832,-30.77386
ACA854,67.06548,-62.95803
UAE39,43.19778,29.35751
VOZ180,-33.17680,155.00739
CLX435,37.78761,144.76077
UAE1,42.84663,29.90383
GLP188,55.41129,37.89618
KING25,61.36217,-150.13048
YELLOW5,46.22876,6.09863
FDX1807,37.71657,-122.21853
AIQ397,13.09398,101.23222
CSN3152,23.08910,113.23634
AAR501,54.68960,96.88846
AIC922,19.09263,72.87679
QFA41,-17.14417,129.39090
XLF1491,56.83216,-92.60696
JBU261,18.43571,-66.00742
TUI7WC,30.23056,-12.60928
UZB552,25.63783,82.58753
THY3,61.51840,-4.04601
TAI574,40.64011,-73.78088
AFR085,59.94942,-92.22281
CXA8279,44.07889,88.07809
TUI6314,28.30540,31.71373
AFL209,48.43297,102.08636
FFT1194,38.69019,-91.36636
CRK707,1.10866,114.82862
DAL2818,42.48716,-86.25015
MAS148,-17.43851,126.54176
JST7128,-33.64792,135.96539
JBU100,29.31152,-91.91383
FDB157,33.92871,35.45425
SVR672,60.49533,38.66520
N26902,37.63336,-122.39362
NAX9460,38.65554,24.58466
AAL1171,43.11987,-88.46798
TFL673,29.81607,-16.23452
THY2AQ,39.85221,-1.31793
CSN3534,23.38943,113.29436
THY6478,44.57607,66.98600
DLH433,48.83869,-42.79286
SVR1138,62.57044,39.51550
CCA4178,30.56630,103.94555
NKS189,38.58636,-93.83572
SDM6484,65.82631,107.71940
THY353,41.65114,43.17009
VOZ73,-16.14949,-172.96118
QTR71CP,42.51695,29.51733
THY145,40.95950,28.79673
ENT7623,38.13541,-2.65493
TAR564,36.87291,10.23295
IBK5670,32.01065,34.87195
ARG1324,-7.89391,-59.58667
ANG1,-33.93913,151.17210
RD333,45.00396,37.34978
CSN6285,44.10901,88.54297
CSN309,39.67531,116.12366
SUR8740,45.47802,-73.73422
SLK423,2.91780,100.97155
AFL1703,63.67237,106.61679
THY70K,53.41631,-0.56226
CMB0186,29.26323,30.55377
JBU802,31.18991,-85.90264
CCA887,58.28210,149.95479
AAR561,43.15723,95.01561
CSC8553,43.94060,87.63348
VJT822,1.42048,103.86752
AXB321,22.97851,47.84551
BGH5595,55.94954,-3.36271
SVA819,7.94380,78.12201
SBI545,23.03947,118.50493
CQH8922,31.14126,121.79572
CSH829,34.98778,128.96416
AFL506,33.01451,34.16336
UAE657,25.23779,55.39144
SAS583,36.67770,-4.49608
PAL526,14.51720,121.03560
TD4,52.32775,4.72158
AAL995,5.80101,-58.49097
CMP209,21.59572,-98.37463
AZA785,57.99254,122.02242
CKK201,49.31034,101.37020
TRA5801,34.90240,31.73481
UAE795,19.22306,24.82738
QTR840,18.73071,79.49442
MAGELAN2,46.22924,6.10279
JBU472,42.43135,-94.72356
SAS39E,39.42947,2.46321
TAX606,31.26443,121.39796
CSN6300,38.96368,121.53897
NWS1621,45.77319,47.07024
CRK690,38.54041,138.80080
TAP791,44.51213,-4.37571
TAY051,37.83338,44.88052
DHK541,36.17459,46.15974
AFL1483,59.28963,48.17420
CAL7916,24.81812,120.85851
JBU407,33.81857,-118.14594
CRK080,32.50240,133.67732
UAE147,42.21618,32.36132
QTR305,40.83660,30.65666
SAS7943,42.65014,2.78791
UAE27,42.06078,33.13336
UAE586,24.57121,64.10294
AFL150,63.87987,-11.74829
PBD420,56.01343,39.57500
TCW8KC,34.65176,32.55226
UAE9880,22.99324,85.48921
UZB639,59.93689,39.79191
AVA240,-10.40793,-75.54725
CFG1LP,33.75624,-10.70538
UAE747,32.37643,27.97125
JAI077,25.52203,85.48151
QAF5,31.75333,49.95354
TAI429,-11.86644,-77.19025
FFT1122,38.44762,-90.13070
AFR009,48.89792,-32.05824
SOO098,53.40738,58.77270
THY2GU,51.14963,-0.19945
CSC8945,41.32470,73.79148
UAE583,23.69174,59.79813
ETD941,41.72095,33.08200
AFL2578,56.69614,28.93378
FFT1680,29.80367,-83.24251
TRA87W,37.80749,23.81012
PAL427,18.06442,124.21809
LNI036,-7.16271,111.74341
VOZ9940,-2.56629,104.94472
UAL2065,33.94552,-118.30250
DAL588,40.74787,148.62437
UAE571,24.60895,56.98303
AFL1451,56.01268,38.55884
SAS4675,38.28646,-0.55038
CLX731,59.56061,148.85840
PAL127,47.08554,-103.86608
SAS31D,41.29362,2.08385
VPBNF,40.88825,14.28839
AVA248,-2.17883,-67.28529
FFT1630,32.60028,-92.27032
UAE723,21.42924,56.48223
AAL126,25.71716,122.42590
THY4YN,41.23476,28.05554
BEL9FS,30.52217,-15.79435
QTR69L,39.82530,39.65167
BAW102,63.54053,-65.70786
ASA133,64.81561,-147.86537
UAL2397,38.33501,-94.10316
CHH7257,29.81213,106.56363
SAS7625,36.80078,27.08965
TAP753A,38.59419,-9.23580
AAL28,39.03573,-96.79779
TAP531D,38.76765,-9.13003
CSN6973,31.38817,120.98909
JBU504,42.64329,-90.95268
THY90T,42.62462,27.84117
THY50H,59.83379,11.65640
AMX096,54.86518,-139.60696
QTR175,49.53516,41.22887
UAL1520,45.51803,-120.10488
CXA851,2.02734,104.10493
QTR31GD,42.15747,31.24563
ELY2521,50.03755,14.01313
UAL889,40.76256,152.28165
AAR541,53.60518,100.11809
ELY337,50.82957,10.98789
UAL1799,41.76530,-89.55674
TVF05Q,39.93526,21.59735
QTR51WH,39.36480,41.27271
ABY518,23.21293,63.14850
CFG9PA,31.87697,-11.75694
FJI811,33.93346,-118.56056
THA664,30.70523,121.77246
ANA886,8.28383,110.37758
SXD99A,30.95845,-12.26657
THY345,41.49629,45.20829
NCT880,35.18898,114.88283
CPA104,-14.56522,132.08038
FHY5578,36.89574,30.79611
AXM127,2.65109,101.73528
TGW206,22.17068,120.50549
A7HBJ,38.01476,26.65803
UAE312,37.55339,81.08881
SXD7G,31.98586,-8.29003
CCA4186,30.49004,103.92291
KLM888,39.74747,96.67076
DAL1162,39.99609,-86.83789
AFL2580,51.65822,0.31356
UAE73,41.23105,36.68628
JAI018,10.39902,100.14056
PRW353,35.53940,24.10023
T7MAB,33.03282,28.34187
THY7XE,41.25203,1.62872
QFA598,-27.60168,152.91196
SVA808,23.51875,76.54095
UAE129,41.66240,34.94714
CCA1336,40.09618,116.60687
VOZ719,-31.87505,116.40833
PAL319,14.57029,121.13078
SOL700,-27.38541,153.12451
VJC885,10.93524,106.95664
UAE183,41.97363,33.59519
QTR8271,41.96544,32.07240
THY6UV,53.95308,0.46127
PRI425,36.50377,28.13673
CSN6919,30.90971,119.58176
OMA252,23.58883,58.28267
XNC,-38.64006,142.95076
CRK618,32.67558,132.91946
CMP758,-5.32143,-67.44360
QTR167,48.82357,41.57299
AIZ744,33.73692,32.23017
CES591,46.83910,104.53716
CAL5322,55.12363,-101.25097
ACA157,51.00311,-113.73373
QSM2103,51.93824,16.37379
VOZ469,-29.03426,147.00151
TJ06,47.46074,8.55190
SBI857,56.01833,38.59114
EDW200,32.31267,-13.25577
UAE151,46.81165,45.09921
THY4KS,59.65738,17.95118
IBK522,42.91928,4.62084
LOT98,53.12942,101.42182
VOZ2,27.61232,-133.89629
JST128,-27.36918,126.97063
QTR83A,41.98975,31.96884
BMS5131,50.34383,6.03528
AZG031,44.48502,90.16932
ELY347,47.05618,12.96373
AZA857,38.55482,43.59501
QTR203,38.77853,32.68618
LBT878,59.28190,29.97525
QTR55ZK,41.71202,33.11918
AFL2110,43.82480,21.43320
SWQ408,22.08722,-74.90163
FDB779,41.16241,37.04398
CES7183,29.26186,106.60441
UAL1562,50.26804,-106.03173
AAL1280,39.90990,-86.14768
THY1979,51.22059,4.04472
FIN943,35.75980,25.54695
UAL697,40.47784,-90.59576
QFA580,-33.75412,151.08707
OMA376,23.64491,58.19629
KLM896,47.91631,105.09866
VOZ454,-26.81218,149.68312
VRD358,42.71806,-90.05653
SIA891,1.35748,103.98568
FDX347,35.06723,-89.97378
CPA100,-14.66728,136.55476
HKE1584,34.60085,136.84306
CQH8514,32.23370,116.57137
UPS14,51.71370,51.77069
AMU136,31.16147,121.80421
JAF91D,30.25625,-15.96116
KZR405,53.43233,43.14363
XAX192,25.35291,86.43841
AAL2399,41.27426,-86.32916
AAL898,32.64706,-104.15681
CFG7TD,34.18903,-12.52750
KLM884,45.33774,106.48183
FD1367,35.06280,-89.97461
NAX1PY,40.71204,2.71130
TCX91LR,47.11897,-3.64295
NAX7002,62.77578,-45.98437
N650AW,27.97571,-82.53669
TTW201,25.10922,121.07711
ETD441,18.59834,79.88660
FDB553,11.95271,74.65649
UAL858,39.65055,150.60538
ABY244,40.10248,44.50787
SIA236,-12.73416,131.62801
ETD645,6.88979,40.79027
BAW146,47.70607,15.63732
AXM24,2.81068,99.96550
CBJ5163,27.77210,117.30559
CHH7054,32.15437,108.42105
AAL902,23.47023,-78.78620
LAN572,-18.38728,-74.91335
CES207,40.15646,146.29507
SVA841,9.44682,74.00461
SBI3321,49.77956,44.48610
RYR3XP,53.84683,-1.63123
MSTCO,45.64998,9.70776
CSN6971,31.85962,117.17089
AFL2574,51.70273,0.96832
SXS2Q,38.76992,35.49369
ASA735,61.10014,-150.39920
KAR2736,24.41240,85.40441
VRD086,40.89738,-98.41797
KAL935,55.07295,106.40816
ASL801,40.89111,36.22064
CSN377,28.26605,-104.72696
QTR657,23.32535,62.19419
CAI7TZ,58.95016,24.97311
IRA729,45.94263,22.55548
SDM6701,45.78625,6.24231
AUA68,39.94176,101.00089
SWP14,32.00607,34.87210
QTR8157,-11.69876,-68.69158
QTR43JF,41.60097,33.56386
UAE545,24.60411,56.43661
QTR265,36.88618,35.93813
WJA164,48.62842,-76.99017
THY61V,59.01086,29.21246
AFL1523,56.07518,37.61045
FJI416,-18.13536,177.13179
EZD885,14.25616,121.30896
ASA740,39.84080,-89.51721
KTK3694,51.37910,40.32341
JNA022,33.87490,126.81564
KHV659,13.41192,103.81679
BBC001,37.83220,67.00205
UAE718,16.78073,54.48115
LLM174,55.40378,37.89659
QFA843,-30.25579,148.49039
THY8KW,57.68234,12.29759
UAE15,40.69940,38.69031
UAE706,21.90193,55.99951
CSZ9482,31.15727,104.82417
UAE157,46.52751,45.38713
CJT572,43.17535,-79.92953
ASA143,61.10284,-150.14162
SAS35K,40.61005,-0.04340
AAL1122,12.74548,-82.07555
QTR65AY,41.46803,34.08390
LAN601,17.90250,-100.04092
ANZ849,-33.94085,151.17596
AFR1061,49.14418,17.02008
EZY31DF,38.16110,25.94673
DAL1843,42.73412,-79.08733
ELY611,55.20067,38.25674
TGW2904,21.57668,113.80361
QTR159,41.39495,34.36613
SQC7971,14.80637,79.22407
LAP715,-25.24297,-57.51749
MAL7051,50.53542,-104.09257
VJT929,36.30496,46.36688
AFL2380,52.00406,18.93925
HAL855,28.93068,-179.54178
LNE1439,19.90187,-79.16259
VPCLB,36.10629,21.44434
GTI4136,51.82963,-108.61366
RYR8VB,57.64073,11.97201
UAE45,39.97818,39.19198
JBU6423,31.96039,-81.49283
RA23026,43.44275,39.92925
FDX1226,35.05314,-89.95576
SAS7549,39.50903,24.39395
RYR7422,41.59680,0.28066
AFL2638,44.25642,7.75708
SLK961,1.77045,104.16477
THY6LK,50.55792,7.40144
RSY9164,56.59085,24.81571
UAE398,15.07031,78.68928
THY1VS,51.71407,8.21510
UAE210,50.20624,-38.69171
HZNSA,35.11624,23.23227
